text,label
From the U.S.: My seven year old son had a friend over the other day and they were playing in his room. My husband went to check on them and heard my boy asking his friend if he could “lick his butt.” His friend told him no and my son told him he would give him all the money in his pocket if he agreed.,No Distortion
"For a while now, I have shown symptoms of depression as well as social anxiety. I talked to a therapist about whatever I could. I told him about some other things like the repetitive tasks I must perform out of fear, my derealization experiences, etc. All he told me was that I was experiencing a lot of anxiety. I’m not sure if I explained myself too well or if he doesn’t necessarily want to tell me about what may be going on.",Mind Reading
"Should I leave abroad to work or go back home? I’m 28, a freelancer for two years in media/photography/journalism with expertise of nearly a decade in the field. I have never lived abroad because I always found work at home or excuses not to leave my home town, but I am part torn apart because I realize and understand my opportunities to grow as an individual and earn the money that could secure me a better life are not necessarily bound to my country.",No Distortion
"Around my sophmore year, I had detached myself from everyone in my school. I am just alone on my phone during lunch time, I don’t really talk to many people, the only time I do talk is when I am required to. I have looked into the Avoidant Personality Disorder symptoms, and they seem to line up perfectly with my personality. I feel like I shouldn’t talk to people because they won’t like me for being boring. I just sit home all day, mostly do independent activities all day like programming. The only friends I have are people I have met within the programming community. The only people I would feel comfortable around are the people who I feel I have some form of superiority over.I think the main cause of this is from my sister. She has talked down to everything I ever thought or have done ever since my early child hood.",Mental filter
"Hi, I am 14 years old, and I have had problems pulling and messing with my hair in a variety of different ways since I was little. I thought this was just a bad habit, until I stumbled across the word Trichotillomania online. I googled what it was and I found myself wondering if I had it. Only, I am not sure if I have it or not. I don’t exactly pull out my hair for the sensation of pulling it out. I pull/tug on the ends of my hair repeatedly to the extent where it tears split ends and as a result hair comes out. I get a weird satisfaction by pulling off my split ends which makes them worse.And when I say constantly I mean literally anytime my hands aren’t already doing something. I find myself doing this when I am bored or anxious. And considering I am anxious basically all the time it doesn’t really help.I recently found that playing with small magnetic balls during school helps me not pull.",Magnification
I been feeling down lately like I don’t know if I having some depressed issues or what sometimes I be feeling like crying all the time. My boyfriend he really doesn’t make it no better. I love my boyfriend but sometimes I feel like he always attacking me emotionally. I can’t tell him how I feel sometimes because he takes it very offensive. I feel like I’m always the wrong one in our relationship.,Overgeneralization
My neighbor is 65 years old and he is evil.,Labeling
I just can’t get along with her. I think she just hates me.,Mind Reading
"I feel numb or sad, and I also feel really worried that my boyfriend doesn’t like me anymore or is cheating (though he has given no reason for me to feel this way).",Mind Reading
"I am anti-social for I do not talk a lot, except when the ball gets rolling fast.I believe humans are dirty and their major folly was being created in the first place.",Labeling
"I’m 24. Staying in Myanmar (Asia). I got along well with parents during my school days. I also get good grades in school. When I was in college (in Singapore, not in Myanmar), I started to experience dissociative disorder and partial seizures. I’ve been hospitalized for months and I’ve been on deferment. I’m only two months away from graduation. Those times are like my darkest days of my life. I’m in depression. When I recover from illness, my parents start controlling me. They don’t want me to use phones, my laptop and even control seeing my friends.",No Distortion
"He pushed me against the kitchen counter and put his hands around my neck and his kids were there (I helped take care of them since they were babies, no kidding) since the kids saw it and were crying I felt like it was all my fault, so I went on my knees and asked for forgiveness. I just literately hate my family except my Mom (she’s my Mom) my younger sister and my younger nieces.",Personalization
"I have a 33-year-old brother who was diagnosed with schizophrenia about a decade ago. He hasn’t responded to any antipsychotic medication and has delusional thoughts a few times a year. He doesn’t work. He’s on disability. He gets quite a lot of money on a monthly basis because he worked for many years before and after his diagnosis. Our father has control over his finances and he lives rent-free in a home our dad owns. Because of this, he gives my brother an allowance from his disability payments, instead of the whole thing. Anyway…",No Distortion
I am quite anti-social so I kind of like to be alone.My friends call me vampire because I rarely go out (only to smoke) and have my curtains on 24/7.AM i a PSYCHOPATH,Labeling
"I have become rather troubled with my inability not to see my father as “contaminated”, for lack of a better term. I can’t prepare my meals when he is in the kitchen or drink beverages he stands near for fear he’s breathed near them. I can recall not being able to eat any food he even stood near from adolescence, which meant left-overs or seconds were a no. I can’t enter a room he’s been in without spraying an air freshener and I’ve not sat upon the couch for this very same reason. The thought of using the same utensils, regardless of how thoroughly it’s been washed, is absolutely revolting. If I know he’s used it, I cannot. I feel bad, as it must be heartbreaking for your own child to treat you like some sort of plague-victim, but I can’t help it. I have an extreme dislike of human smell, breath, saliva, and mouths in general-I can’t even watch scenes which incorporate close ups without feeling the need to not breathe or expel the air (exhale forcefully) contaminated by the screen-but it is at its extreme with him.",Magnification
"I have been drawn to children — ages about 5 to 15 since the age of about 30. The only time it becomes a sexual attraction is with girls who appear to be at least 19 or 20 — still highly inappropriate, given my age, I know. Also, rarely, am I attracted to a woman older than say, 35 or 40. When it comes to children under about 15, I am simply taken by their beautiful skin, silk-like hair, perfect features, etc., but, thankfully, never have sexual urges towards them. Sometimes they look so absolutely perfect that I just want to stare at them (if in a picture or movie — not in a public setting because I realize it wouldn’t be normal or would be misread as sexual attraction).",Magnification
"From Switzerland: I’m 23 and I’ve got a problem: My boyfriend and I have been dating for 2 years and almost 3 months. He’s a great guy who never got angry at me or furious because of my OCD (afraid of germs), he was supporting and even changed his behavior in public to avoid me having a panic attack.",No Distortion
"He broke it off once with me because we had been fighting a lot, mainly because I created arguments because I didn’t feel like he was in the relationship like he was supposed to be.",Should statements
"I want to help my guy. He was sexually abused as a child, as was I. He was taught many sexual things from the woman. She is dead now. He practices light bondage and I try it out with him, I am not adverse to trying some things, but last night he texted he was with bad *her name*. He said when the bad one comes out he can not ignore her. It was like I was talking to a stranger. He is a sweet person, but he stays in his head. He fixates on women from his past and its all he talks about.",No Distortion
"I didn’t have a single friend and if someone wanted to hang out I’d make an excuse to ditch them. I just couldn’t handle being around people. And now I’m here, failing the 9th grade, completely friendless, I’m on medications and I’m going to therapy but I still can’t get my life together.Every time I do anything I feel like failure.",Labeling
I also tried to cut myself three times in my wrist because I feel so worthless.I’m also paranoid in getting microbes like I alcohol every time.,Labeling
I feel like I am losing all feeling of self worth. I can’t even look at myself in the mirror now.,Emotional Reasoning
From Australia: My friend’s daughter is a nice person and I like her. We both have abandonment and reject issues stemming from absent mother. She is 31 years old married to her childhood sweetheart and has 2 little boys. But she is controlling and manipulating her dad. This behavior has been going on for a long time and has gotten worse since having the children.,No Distortion
Sometimes I have my mother sleep with me just in case I die in my sleep (I don’t want to die alone) I cannot even describe how I feel.,Fortune-telling
From Switzerland: I don’t know if there even is an answer to my situation but I guess asking can’t hurt. And at other places people just kept telling me to ask a professional so here I am. (Since I can’t in real life for multiple reasons one ironically being that I am a medical student…),No Distortion
"I am quite concerned that I may be developing schizophrenia, or some similar issue. I’m 20 years old, and have always dealt with anxiety, as well as some hypochondria. My health anxiety peaked in high school for several months, and it was during this time that I began experiencing internal auditory hallucinations.",No Distortion
"what is happening to me now is that i can’t work because i have a weird feeling all the time that i am not comfortable with myself, my mind is always busy with something that i don’t know. I feel like there is something i should do and because of that feeling i don’t want to engage in conversations, i don’t want to sleep or eat or have fun and my stomach hurts all the time. i don’t concentrate with anything like even when watching a movie i feel like my mind is elsewhere.",Emotional Reasoning
"My brothers are strong enough to ignore her demands for attention, leaving me to console her and defend them.",Should statements
"I used to be a ‘happy’ person with the occasional ‘sad’ moments, now i am a sad person with some rare ‘happy’ moments. I have lost interest in almost everything i used to enjoy, in everything that used to keep me going and because of this i feel that i’ll stop living .",Labeling
"My beliefs are very odd, I’ve never been able to fit in my social environment and I never felt like I could, like I always needed to play a roll to fit, to put on a mask and act, and I must add that I don’t feel any desire to fit in, nor to have close relationships and I never feel comfortable with affection, or physical interaction.",Should statements
"Dear Doctor: I hope that you can help. I guess my question is how to help me cope with this situation. My partner (f) was diagnosed with PTSD last year following childhood abuse & traumas. In connection with this she does struggle to live her life, but she is getting help, both therapy cognitive and medication including anti psychs, pills for depression and anxiety.",No Distortion
"If something takes too long to fix, I will become frustrated and completely give up. This is making things hard during class, because if I can’t seem to write a word the right way or if I have to keep writing and erasing the same word I will get frustrated and want to push the paper away.",All-or-nothing thinking
"My daughter befriended someone who has serious mental health issues; unknown what they are. She is now really afraid for her safety, as am I. This man is showing up at her home every day from some distance away. He is trying to gain entry to her home, because he thinks that he lives there and that this is their family home. She has repeatedly tried to tell him this isn’t the case. He does have some mental issues as do other members of his family, but they haven’t been forthcoming in giving my daughter any info. I know that he has been barred from his parents home. One thing I know is that he thinks he is famous and is very delusional. I’m scared to death he is going to break into my daughter’s home and attack her. I’m even afraid for her to get a restraining order, lest that send him over the edge. Please please help us know what to do next. Other than being delusional, he is unable to hold a job, and doesn’t have any friends. He constantly tells everyone how superior he is, and few people will befriend him.",No Distortion
"From a 16 year old in Turkey: Over the past year, I was brave enough to openly admit that I only had been following the religion of my society because my family is strictly religious and simply it is more convenient to smile and nod. This admittance, to my surprise, turned into a crisis. I was almost kicked out of my conservative school, some teacher would talk about “a stupid girl who was affected by this and that” during his lesson to another class, my classmates wouldn’t talk to me for a while and claim that I was corrupting them, their parents would badmouth me at every chance, lies spread, my mother says that she’s ashamed to go out in public, that I’ve shattered her trust, that I was stupid enough to get influenced by people, etc.",No Distortion
I think he suffers from depression. He does his works very slowly. He has so few friends and has not any special fun except listening to classic music and watching movie. He says that he wakes up easily by a weak sound at night.,Magnification
"My husband of 18 years left a year ago, with no warning. He had demonstrated some strange behaviour during this time, but he is very secretive and deceitful and can hide things very well. Within a week of leaving his family of five children he lost his job. Prior to this he had been very successful in work. The past five years however he has changed jobs many times, although I don’t think I have been told the real reason. He now doesn’t see his children at all — one of these is a tiny baby and was less than three months when he left. Before this, he was a loving father. Since leaving he has not paid any financial support for his children although he is adamant that he has. He tells so many lies it is difficult to keep track. I believe that he believes his lies as he is so convincing. He tells lies that serve no purpose and are easily proven to be lies, yet he seems convinced they are true. He is also completely paranoid and accuses people of being out to get him. He comes from a family with an alcoholic father, which has never been acknowledged. My problem is that because we have split up, I have no influence over him at all. His family won’t acknowledge that there is a problem, even though his behavior is completely out of character. I risk looking like a bitter ex wife, even though I am extremely worried about him and I know something has happened to trigger this behavior. He has gone from being a well respected father and family man to not seeing any of his children or his old friends. He has tattooed himself which he would never have done and he has run up huge debts. I am worried he will end up arrested. He has had violent out bursts, but only towards me, as far as I know. Does it sound like he has a mental health problem? I truly believe he is delusional.",No Distortion
"From the U.S.: 2 years ago my wife walked away from my son and I. She said she didn’t know who she was or what she wanted. She after a few months realized she made a mistake and said she was coming back home. things were ok. We were sexually active with each other. During this time she was living with “the boyfriend.” She was ready to come back and now I found out that there is a 3rd guy in the mix, and she is once again saying she doesn’t know who she is or what she wants. She seems to be all about herself and not her family. Very selfish. She claims we are on different paths in life yet she says she hates what she is doing but she continues to do it and thinks it’s ok.",No Distortion
"I have been in a relationship with my girlfriend for 4 years. I have found a situation similar to mine with the title of “My Girlfriend Lost Her Feelings” answered by Dr. Marie Harwell-Walker on psychcentral. However, I wanted to further the question into what actually the person who will be waiting can do.",No Distortion
"I can feel that I am pushing him away even though I am not meaning to and I am afraid that he will just stop loving me because of the hurtful things that I say during the attacks. I don’t really know what to do, I don’t think its fair to continue to force him to live through the attacks, but it’s also not fair to leave him because he doesn’t want me to leave, and I don’t want to leave.",Mental filter
"I love my elder sister very much and have not met her since a long time. I keep missing her too much. The situation has been so intense these days that I have started seeing her in one of my colleagues. I always feel like talking to her, making her smile, making her feel happy. I become very worried about her whenever she is not around. I always tend to disturb her, tease her and annoy her… just to be around her (taking my opportunities to be able to talk to her). But, I don’t know whether she registers it the same way as me. She sometimes makes me feel like she also cares but then some other time she will be calm and quiet. I keep thinking of her all the time… even when we are not in office, even when I will be somewhere else doing something else with some other people. She is all over my mind. With all of this I am not able to concentrate on my work anymore. I am becoming less efficient day by day. It’s like… the thought has engrossed my mind and it cannot think of anything else. I don’t understand what should be done to overcome this. Should I go and tell my condition to her (like the way I see her, the way I care for her)? Would that make me feel relieved? Would I be able to concentrate then? Or, should I remain quiet and let go? (She is resigning our office by this April). Will that aggravate the situation or make me calmer later on? (age 25, from India)",No Distortion
I don’t feel like myself anymore. I can’t feel happiness or joy in anything.,Emotional Reasoning
I seem to always have the urge to break something or kill someone. I overeat way too much. I eat when I’m not hungry. I have gained fifty pounds in the last year. My academic performance is suffering. Suicide seems like the best option now.,Magnification
"I wonder what I could do. I am here because I need to understand urgently my mother’s issue. We are a good family, I am my parents only child and 3 years ago we have moved countries, from Brazil to the United States. For the past 5 years, me and my dad have questioned if she has any type of mental disorder. She is very stubborn, violent when mad, and very easily irritated. Her mood changes incredibly easy, for example today- which was the last drop for me- After my last few days of school, I came home early to study for an important exam tomorrow, however as I know she feels lonely I decided to stay with her for a few hours. We had great three hours together, laughing and talking. Finally, I need to leave and she asks me to drive her somewhere close, “Just wait for me to get ready”. I should mention she had to be with friends in few minutes and, she constantly complains she is lonely so I did my best to insist she’d go. Once I walk into her room 20 minutes after, she is laying in her bed, practically naked on her phone ( that is another issue, my mother is completely addicted to her phone and she blames me and my father for excluding her for so long she has to stay on her phone). To finish, I told her to hurry up because I didn’t have that much time, given I had spent the past 3 hours with her, and she stormed calling me names and saying I give her 1% of my time sometimes, and when I do I am not even paying attention.",No Distortion
"I have been married just under a year to my now partner of nearly 4 years. It hasn’t been easy, but it hasn’t all been terrible. My partner, a year younger than me of 26, has been struggling with addiction for the entire time I’ve known him. He is mostly wonderful and highly functioning, except he would get into moods and lose his job or other. Now I am trying to discuss when we will move in together and he isn’t ready. Comes up with excuses, although agreed to go to a 29-day detox program in conjunction with what succeeding therapies would be recommended from the facility. Now he has been off anything illicit for over a year, but the alcohol is playing a big issue. He is worried that he isnt strong enough to return.",No Distortion
"From the past couple of years, I feel I have lost my sense of emotion but, I entered a relationship a year ago.Now, I don’t have any, literally, any desires, needs or wants. I can’t seem to focus on things. My relationship brings me back some tough moments or makes me think how stupid I was. I start getting emotional when I think like that,so I tend to not think about.",Mental filter
"I don’t know where to start or what to say, but I know I am depressed. I have been thinking for quite a while now that I have bipolar disorder or borderline personality disorder, or both.",Emotional Reasoning
"The thing is I have very little sexual drive, except when I’m on my period, have no inspiration or creativity(I used to be very artistic), and almost every day, no matter what part of my cycle I’m in, I have at least one angry melt down where something went wrong(like trying to flip an egg and it doesn’t flip right and the yolk breaks) and sometimes it happens multiple times a day. I actually avoid cooking eggs now because I suck at flipping them. I still have happy moments through-out the day. My days are just very up and down. I feel like I have no passion left except for anger and random ideas that I’ll never actually get around to or finish. I do notice the day before my period I have an ultra-meltdown that keeps getting worse. This last time I beat up my bed and tore everything out of my closet, scattering around the room. You know, I think I actually felt better when I was smoking and drinking coffee because now I’m completely sober, I’m fully aware of what’s going on in the world and I’m mad at the whole world. I feel the pain of the whole world and the Earth and I’d rather just hide in a cave with a bunch of pillows and blankets.",Magnification
The main difference is that I don’t think I would really care on an emotional level if I killed anyone.,Emotional Reasoning
"I’ve behaved very “crazy” like with him. I feel impulsive, out of control. I imagine all of these threats, and even if they are real, my behavior is out of control.",Emotional Reasoning
From a young man in India: Hi. I am married from last 4 years. Before my marriage I was in very deep relationship with another girl. We have tried to get married but because of the caste issues we couldn’t get married. At that time only I have taken decision to get married in other relation as her family was not at all ready to do this thing.,No Distortion
At the age of 17 i was an alcoholic and i smoked until i sat down one day and stopped. i moved and never drank/smoked again. i became homeless so in order to avoid the state taking my child i told his father to take care of him. i became abusive toward a partner because of tiny things. we broke up and i started to fix my life i was constantly in and out of the er because i would be so faint at work . i was told i might be suffering form panic attacks anxiety attacks. after a while i constantly thought about my ex (my abuse victim) after working on it for over 6 months i reached out to my ex. the relationship started up again and was rough but the abuse stopped. finally things started to go better!we got married i got pregnate almost immediately. my family told me he wouldn’t show up to the court house. that he would run.i love him but he is never home he works hard for me and the baby im scared to leave the house. i can stay indoors for weeks at a time if i could. i avoid people at all cost. i cant shake the feeling that im being watched/followed. at the hospital after the birth i had a huge breakdown. a doctor lied to a social worker and told her i live in a shelter. they wouldn’t let me leave with my baby! i begged her to tell me who had accused me of this. i showed proof of my home situation. that my child would be safe. this was the first time i wanted to hurt someone. she told me who it was and i just saw my hand around her neck. my partner was baffled that someone would do this.but he said everything would be ok. he held my hand and that ugly voice got quieter. this woman put in the paperwork that i was to be watched i wont lie i have heard the voice tell me to hurt people myself but i reject anything against the baby.the baby take my mind away from the ugly yet as much as i work on my problems i cant seem to shake my ugly feelings. i dont want to lose my baby.,No Distortion
"I have been dating my boyfriend for the past 7 months, and I am head over heels for him. He is about 14 years older than me and a college professor. This is part of our dilemma. He talks for a living. So when we are talking, he constantly interrupts me or asks me tons of questions without giving me the opportunity to answer any of them. It’s so frustrating. We both have strong personalities, so it has led to a couple of arguments. I started to do research into how we could communicate better, in an attempt to resolve the issue. 2 weeks ago, I confronted my boyfriend about the situation and told him that he chronically interrupts me or talks over me and how frustrating I found it. He got very defensive and told me that I was being passive aggressive and that I’m too sensitive. Since then our communication has dwindled. We used to talk on the phone every night and now we only talk on the phone a few times per week. I am freaking out a little here, because now there are awkward silences, or he throws in my face that he is letting me speak and that I should be grateful for the opportunity. I feel like this has put a huge wedge between us and it is deteriorating our relationship. We aren’t able to see a lot of each other as we both work long hours and he travels, so we need open communication in order to survive. How can I make things right while still getting my own needs met? (age 31, from US)",No Distortion
"I am now 6 months pregnant, lately (past 3 or more weeks) every time I lay down to sleep or am calm, the memory and flashbacks hit me hard, and all I think about is how my son saw it Even after my 10 hour graveyard shift sometime I lay awake in bed for hours. Sometimes crying, sometimes wanting to scream, nothing I do gets my mind off of it. No matter what i try to think about or do. Also my dreams lately have been very traumatizing, murders, blood, suicide, everything bad… started around the same time these flashbacks started happening. I have always dealt with my stress, or trauma. It’s never affected me like this… I wake up legitimately fearful from my dreams, or I just can not sleep, when the flashbacks happen NOTHING gets my mind off them… I can’t concentrate… what should I do?",Overgeneralization
"Your opinion? My partner is contradictory and critical, but at the same time gets very upset if any of her ideas or decisions are questioned in any way. Examples: She will ridicule any book I am reading unless it is one recommended by her. If it is not a subject that interests her, especially technical books, she will describe the book as childish rubbish. The same with any TV program or film. She is an aspirational vegetarian. If I have meat and she has vegetarian she has spent the evening — while I am eating — asking how I could eat dead rotting flesh, how do I feel having caused the death of  a living being just for my gratification etc. The following week she will buy, cook and eat chicken and say how tasty it is. Sex. This has now ceased. Very often she has not only rejected me, but says that I am disgusting for wanting sex, “Don’t come near me. Don’t you dare touch me”etc — almost hysterical. A couple of days later she will start crying and ask why don’t I make love to her any more, don’t I care for her? She will deny that she ever said that she did not want me near her. I thought that being nice to her would gain her trust and we would get closer. But it seems to have the opposite reaction. The nicer I am, the more awkward, contradictory and demanding she becomes. She seems to need to push me until we have a disagreement. My partner’s mother was English and her father Portuguese and she was brought up in Portugal. Her parents broke up when she was 10 and she ended up with her mother who did not spend much time with her as she had to work hard. With her job her mother was given a scholarship for her daughter to go to the local international school. My partner spent years there but never got on as her first language was not English. She felt very left out, not coming from a rich family. My partner has two older brothers and mentions her poor relationship with them when she was a child. They continually told her she was stupid and ugly. If she wore a new dress they would tease her mercilessly. I think this has had a big impact. (age 65, from United Kingdom)",No Distortion
"I have lost my motivation because I feel that no matter what I do, I am not making any progress towards my goal of having a fulfilling life.",Emotional Reasoning
"Today my future husband told me a story of his family. His grandmother is an alcoholic. The problem is his mother thinks that she is a descendent of The Romanovs (the royal family that was killed in Russia in 1918). It was happening to her gradually. She was okay till 2002, then she started to reproach her husband by saying that she is of the royal blood and so on. Now she has a strong feeling of paranoia as she thinks that everybody (especially doctors) wants to kill her. She also thinks that her husband doesn’t work and the government gives him money so he could support her and their children. They always fight.",No Distortion
I always keep my emotions in and I realize now that I really can’t get them out. I can’t cry no matter how much I try and I haven’t cried for a year or so not even from pain — 2 months ago I got a big piece of glass all the way through my finger and it got stuck. After I got it pulled out at the hospital I had a huge hole but I didnt cry even though it hurt like hell,Personalization
"My dad has said multiple times “there’s no way you’re my daughter” or “you can’t be my daughter” since I hate sci-fi. He has tried to manipulate me by saying he would do what his father asked, and that if I’m so inflexible on this I’m bound to have problems in future relationships.",Magnification
It just drives me up the wall knowing that they spy for him and his mother (who is the only one who actually uses his visitations because he’s too busy playing videogames and dating to actually spend time with them).,Mind Reading
"All my mom and step-dad do is yell at me, I have no friends and no one to talk to. I’m so far behind in my school work and I think about killing myself all the time.  It’s really hard for me to get out of bed and brush my teeth or take a shower. I don’t really do anything anymore.",Magnification
"My girlfriend is undiagnosed. However, displays every symptom of the paranoid personality disorder.",Overgeneralization
"I’ve never had a problem making friends, although I’ve always been selective about who I let get close to me. I am not someone with huge friendship groups though I have lots of individual friends. I do have a group of “best friends” that I met at uni 10 years ago, 3 of whom I am closest too and have stayed in touch.",Magnification
"I’m not shy at all, I’m a very confident person I can talk to anyone in fact I don’t even hesitate to talk with strangers at all.",Labeling
"I need help, but I don’t think my mother knows either, I have also been mute everytime I’m at school or just dont’ want to say anything that may upset my mother.",Mind Reading
"From the U.S.: I am having a hard time convincing my boyfriend that his kids and my kids need positive feedback, encouragement and praise for things that they do successfully in their lives. I am aware of the phenomenon of overpraise or praise for things that don’t really warrant praise (like obeying the laws of gravity). That’s not my question.",No Distortion
"I’ve felt pretty stable for a little over a week now, except for last night when I thought that my mother was trying to poison me (lately I’ve been feeling more and more that my parents are trying to kill me). ",Emotional Reasoning
"My son came home from Colorado and has been drinking and smoking pot for about a year. When he came home he was a little paranoid but ok. He went to see some friends and partied for 3 days, he said he only drank. When he came home he was hearing voices and uncontrollable we took him to a hosp. and they admitted him and gave him some medication. He went into outpatient therapy, but that was not helping with his problems he needed one on one. We went to a social worker and she said he wanted to hurt himself so she called cops and had him admitted. He was there for 10 days because he did not want to take meds. He’s in outpatient again and the doctor has him on 1mg at night and 10mg Abilify. I cut the abilify to 5mg because when he was on 10mg he heard more voices and holding his head all the time and not functioning. The doctor still thinks he should be on 5mg in morning and 5mg towards evening. We tried that and the next day he was so bad we thought we were going to bring him to the hosp. again. I called the office and they said the dr. Knows what he is doing and I should listen to them. When I did not give him the extra Abilify yesterday he seemed much calmer and wanted to do something. I am not sure what to do next I have been looking for other doctors but either they don’t take our insurance or they don’t have any openings for a few months. Is it possible someone age 30 can be ok and 3 days later be schizoaffective who never had any signs. And what medication is good. Thank you from a concerned parent.",No Distortion
"He’s an amazing guy, perfect in fact, until he gets mad!",Mental filter
"I am scared if I tell him about it, he will think I am crazy. About 4 months ago I broke down crying in bed and couldn’t speak a word, besides “Ifv.. cnt…….. spk”. He just thought I was being silly. ",Mind Reading
"I would like to ask for an opinion on whether or not my father might have Aspergers syndrome based on what I describe. I myself am absolutely convinced he does and would only think otherwise if told by a doctor. To start with my father and I are not close. He seems very cold and indifferent to me and when I was a child he exhibited an extremely bad temper often beating me over very little — such as playing too loud or even when I was badly behaved. Other people have noticed my father seems indifferent too, so I know I’m not imagining it. I have read about Asperger’s and my father seems to display many of the symptoms. He has no friends and never has, he doesn’t like social situations such as party’s, weddings, Christmas or New Year. He is highly sensitive to sound and light and often complains about things being too loud and too bright. On occasion he also exhibits hand flapping and finger twisting. He has throughout his entire life shown little interest in me or my brother, in fact all he shows is anger. Furthermore I have noticed that he feels very awkward and uncomfortable around children, even his own grandchildren and at one point wouldn’t even go near them, talk to them or hold them when they were babies. And when in social situations such as parties or family gatherings he seems vacant — aloof at times and can become very clumsy, knocking things over. He misses the punchline of jokes and often fails to understand conversations by saying things another person has already said or talking about something completely unrelated.",No Distortion
"From a 19-year-old woman in the U.S.: I am experiencing a number of problems, I have never seen a psychologist, and I would like to receive some input as to the nature of my state: I have had voices inside of my head for quite a time now. Note: These are not external voices. They are simply internal voices that feel separate from my own thoughts. This is what confuses me, what is the difference between internal and external voices? I do not feel that I have control over them, and in fact, often they take control over me. There are three thus far:",No Distortion
"When it doesn’t happen the way I imagined, I’ll become depressed and feel generally hopeless, useless. ",Mental filter
From an 18 year old woman in the U.S.: I used to be a talkative outgoing person that would communicate with others and had the ability of making friends. My freshman year in high school I had the most friends. I talked to a lot of people had great energy. I was happy most of the time and would be myself with my friends. I had the best of times.,No Distortion
"I don’t know what to do, how to start dealing with this, I know he has to make the choice, but I don’t know what I can say. I am accused of not understanding, I ask why he flew back to marry me.",Personalization
Recently I felt like my parents really hate me. ,Mind Reading
 I feel I have underlying issues excluding depression which are more psychotic however again I haven’t spoken to anyone about them (including my therapist) as I am worried they may not believe me or I would look stupid in telling them what I feel and think.,Mind Reading
From the U.S.: I am writing to you because the animosity between my family and my boyfriend has been taken to the next level and even involved the police. My dad and brother have always disliked my boyfriend because they think he is disrespectful and irresponsible. My mom loves him because she sees the sweetheart side of him and knows how happy he makes me.,No Distortion
For as long as I can remember I’ve always been depressed. ,Mental filter
"Hi, Recently I’ve been dealing with intrusive thoughts and anxiety, but this is another matter. However, one thing giving tremendous guilt is that I’ve recently remembered some thoughts I had during puberty. During this time when I was probably around 13 or 14, I was very horny all of the time. I would get turned on by almost any female. What is giving me guilt is that there were a few occasions that even my mom turned me on a couple times! I felt guilty about it at the time, but it wasn’t that bad. I would masterbate to stop feeling so horny all of the time. I got over it though and haven’t been like that since then.",No Distortion
"But I want this weird arousal to go away, and I need to be attracted to girls. ",Should statements
"When I was in the seventh grade I always joked about depression. I never knew how serious it could be. My mother abandoned our family when I was little and got into drugs. My dad has been a single parent almost all his life. In 8th grade I started to realize that it was not a joke, because I had it. I stayed in my room, I drew away from my family and sports, and then one day I cut myself. It was the only feeling I had experienced in quite a while. And then when that became a habit, I stopped eating. I know this is serious and it should stop but I have no idea of how I should tell my mom, who has come back and I thought she deserved another chance. I just recently moved in with her about 4 months and all it’s done is made everything so much worse. I want to go to the doctor and let him help me. (age 15, from US)",No Distortion
This morning he tells me I haven’t done anything to make him believe in me.,Personalization
"I am suspicious that my boyfriend my have molested his younger sister when they were kids. She recently made a comment to him in front of me stating “yeah, if someone saw what you were doing to me when we were younger, you’d probably kill them” (We were on the topic of being driven to murder). Now, alone that doesn’t seem too bad, but he has made prior comments he thinks are funny such as “get there before the hair” and “well if you tell them you’re 16 and they believe you, then why not?”",No Distortion
"My husband’s uncle has great financial means however spends extremely little money on entertainment. He showed up unannounced for years often at supper hour and whenever he liked. After his girlfriend broke up with him his intrusions worsened. We repeatedly asked him to call before he came, but he would show up anyway and say “If you are busy I just go.” If we say we are busy he argues. Visits are often and prolonged. Finally, after waking us up one morning I firmly told him that he was asked to call and repeatedly violates our request. His first response was “You don’t like me.” I am also sick with Lupus and when this first big argument came I was caring for several children. He didn’t come unannounced nor even when invited for about 6 months and then out of the blue he started again. Then came the argument followed by absence then another 6 months all would start again. This cycle has been going on for about 5 years now. My husband and I explained why we needed him to call and he nodded his head as though he understood. After these talks I made sure to invite him over so that he would know he would be able to visit. His response is usually the same. “I may come, not sure what I am doing yet.” That ends up tying up our night as we don’t know if he is coming or not. If we invite others to play cards we may not be able to if he just shows up. Hubby feels guilty telling him that we are not up for company. It is badly straining our marriage as I can’t even rely on having a peaceful night. Hubby is stressed because he doesn’t want him doing it either but would put up with it if I didn’t complain. He also is extremely rude to us and other guests. He says and does mean things when he perceives an injustice towards him. Everything mean thing he does (which is often) seems to be calculated to send a message. The last 7 out of 8 invites we gave he caused issues. A pharmacist friend of mine told me to read “Controlling People” and I was shocked at how much scenarios in the book resembled this relative. How can I help my husband not feel guilty about insisting his uncle respect boundaries? My husband tries, then his uncles manipulates him and my husband yells at me as to why he can’t come over when he wants. (From Canada)",No Distortion
"I used to get many strange looks for the things I did, like smash a bird on the beach with a rock when I was younger, blow fish up with fireworks, laugh when a rock was thrown at a bird and broke its wing, and I also used to abuse pets a lot as well. I used to beat the dog, I would choke my pet hamster until his eyes started bugging out, stuff like that.",No Distortion
"Hi, I have suffered a lot of failures back to back in a short space of time (3 years). ",Mental filter
